episode,reward
330,5.619793300418958
331,5.393297777777777
332,4.886277925925925
333,2.3673555684996215
334,5.377943154874975
335,4.863793300418958
336,2.6080308427219814
337,3.874984424748888
338,3.4329446835085107
339,3.6144517530864206
340,4.866721900991152
341,3.50457253213652
342,4.634277925925925
343,5.060762765025857
344,3.755522204188371
345,2.9706098215416437
346,4.8114997540048
347,5.029775200934351
348,1.7123323753750634
349,3.3699342545819944
350,3.27075048157998
351,6.67344929387442
352,3.0672345343649425
353,5.135459397530863
354,5.104944592592592
355,3.0436973204573357
356,4.643999999999999
357,3.5058421138222866
358,5.375742188002244
359,0.13941883658995835
360,4.868344893919091
361,2.082550712764011
362,3.097371460572721
363,4.541484837466889
364,6.853241514425958
365,1.9232662540210725
366,6.471804151589702
367,-0.942381591940003
368,0.5731397063701955
369,4.4866265243555095
370,1.9842316174471157
371,4.635086684700016
372,4.039002014397036
373,4.70909706786236
374,0.19998765034485
375,4.876081951651759
376,5.382373519626885
377,5.141297777777777
378,5.621207107591741
379,2.5866481888804733
380,5.198106640329217
381,3.902666666666667
382,4.256873653232343
383,4.457205783710371
384,5.380081951651759
385,2.2690726416600304
386,2.877546021421522
387,0.20128271770090014
388,2.6617702716049383
389,1.4919661976406036
390,0.9547340422496572
391,0.9582475619185462
392,1.6456904634154417
393,1.527560573063507
394,1.3308578300499028
395,3.675754660564591
396,2.6276782272524257
397,-2.6325349424731943
398,1.434592014283565
399,2.5460042574608903
400,1.8092408804154205
401,0.08485902597426254
402,-0.03347155846446226
403,2.6658746703692877
404,1.3494360844148405
405,2.654675770644719
406,1.7489042985724068
407,1.828204793184318
408,4.342587232237271
409,2.36696211442936
410,4.860289337286096
411,5.399999999999999
412,5.375946944549977
413,4.6246672780191345
414,3.8544061025471326
415,3.752442937502453
416,2.695744335005349
417,2.776292397655929
418,4.152187145815405
419,4.133035782938113
420,3.0994070424352937
421,4.29822747461767
422,4.868344893919091
423,5.621207107591741
424,4.634277925925925
425,3.0230507628612893
426,4.36562871256893
427,0.9679039883053396
428,4.336509335540908
429,5.621207107591741
430,4.081489393193677
431,5.619793300418958
432,5.194632864307269
433,4.264062589130316
434,1.2404449927587704
435,3.1879644444444457
436,2.772590974353452
437,3.6164599670856274
438,4.803512450726934
439,3.432937257695942
440,2.4232743717997036
441,1.0483784959777647
442,2.1152827802523237
443,5.387459397530863
444,6.95440853385129
445,5.380081951651759
446,5.464808928390273
447,5.141297777777777
448,1.6191202548595367
449,4.488087145415411
450,4.868344893919091
451,2.7383490921265112
452,4.614721900991152
453,4.633677049733091
454,6.3935660459512045
455,3.6939810817851373
456,4.408127591326668
457,4.550247365321837
458,2.9028174686114414
459,0.313243529081943
460,2.442903095527876
461,5.380081951651759
462,1.838158301461192
463,2.9497391717645276
464,0.79897469670274
465,4.190324203536171
466,4.229233719734854
467,2.2563011609920833
468,4.485531191616021
469,4.466663033621671
470,4.722920727269631
471,4.905316816647992
472,5.312112592592592
473,6.830916912411049
474,4.871946944549977
475,2.01160670381039
476,1.0075118307917923
477,5.396533333333332
478,4.5099282894587
479,0.6971093807640075
480,2.812488977089336
481,6.149297777777776
482,3.302682218279985
483,2.017657180066374
484,0.19889012549842214
485,4.866721900991152
486,2.8196916149899387
487,4.071930381693189
488,5.335873774258408
489,5.396533333333332
490,5.390130168655074
491,7.843602879069358
492,5.382373519626885
493,5.619793300418958
494,2.3801828150196314
495,3.5210949919981127
496,5.135459397530863
497,4.591953146503471
498,3.376628099573947
499,4.298431996442347
500,7.625477986841557
