episode,reward
1,-0.018034336895926928
2,0.048391259129014985
3,-0.40348496177040116
4,2.9015527759590674
5,0.8031728255279035
6,-0.2677555531115212
7,0.31850244955268403
8,1.413270025461038
9,0.2152344996628175
10,0.3589657148934933
11,0.3208553563379354
12,4.127196511403591
13,1.859440070472313
14,0.28130071417922875
15,2.5448483828315553
16,0.23622480479461572
17,2.0821170303336087
18,1.0385956516860995
19,0.014834999953719619
20,0.7692600928967247
21,-0.5815121011613622
22,1.1723046973078235
23,2.6565452821044433
24,-0.36064282765285927
25,0.14711171997298922
26,0.49907124323130336
27,1.5856021336057684
28,3.8078436448077566
29,-2.7257368436714984
30,0.5666774371816383
31,1.0142716440315294
32,2.0092330972720456
33,2.371148942917502
34,1.2092135039025114
35,-0.48436207497510775
36,0.14987867007942957
37,0.8848521267831573
38,2.146719155165851
39,0.033280170477341775
40,-0.15863341153463384
41,-0.8055216325081256
42,-0.7664087442873511
43,0.06191293718637625
44,-1.389287972504563
45,-1.7044089188223177
46,0.5112950858221793
47,-0.5306973339006329
48,0.9418780727424683
49,0.30543160014908133
50,0.046924988183961736
51,0.7413221434820169
52,1.9053240630676815
53,-1.2331758581913144
54,0.3175177113894051
55,-0.6632155236383348
56,0.7635772309554112
57,-0.05052110608988225
58,0.25173400697938475
59,-3.8197807929803744
60,-0.37596930323326483
61,-2.3458903100301316
62,-1.736476269052174
63,0.74049920599925
64,-0.7780666770496616
65,-0.7671647974305751
66,-0.42250686334642573
67,0.0816382523176915
68,2.8143491658611515
69,2.3739130108564197
70,-1.8697374359348768
71,-1.633803652563622
72,-2.852301043624862
73,-0.6208239623502583
74,-1.12698887523508
75,1.0054705594739124
76,-2.0367334032105573
77,0.660496697088945
78,0.5234548659104435
79,-0.18262740951996737
80,0.24911142126978159
81,-0.2812111063441467
82,-0.08234652239931117
83,0.894424942452147
84,0.1649105142943308
85,-1.2532967387043112
86,-0.1954634230575909
87,-1.5119205732384646
88,-0.04617162470897185
89,0.6457859223770863
90,-0.05823489382289093
91,-0.05584714502900856
92,-0.725308270747484
93,0.010225863109761368
94,0.7831033181843781
95,0.45296576775962494
96,-1.142938499476882
97,-0.8875608789360396
98,-1.2352572125192296
99,-1.4169109368713875
100,-5.8821326180308295
101,-1.394921051488899
102,-1.5707407262303117
103,-1.8197673723757288
104,-0.10166766464558274
105,1.1849596444878046
106,-1.1531943168350578
107,-0.8809784535352017
108,-1.415162577059921
109,-8.698201800191345
110,4.787016842168258
111,0.40631791099383396
112,-1.1578855544385585
113,-0.5177907139142548
114,1.3845797045746315
115,1.1273417321068497
116,-1.1837465670817655
117,-1.7505412092065797
118,-1.7639199383543689
119,-2.914729744490347
120,12.110710109587531
121,-1.9923116201464286
122,10.207984312874164
123,-0.8625049320527609
124,-1.7142070245900785
125,-4.2179912216907525
126,2.2554379394408492
127,14.150628483089955
128,-2.0458428731192932
129,15.75084706436445
130,1.145104859857407
131,9.91985595033861
132,-1.1063871048103198
133,2.8724506395628095
134,7.3813165759071016
135,-1.4574073873942597
136,-2.6558243741344456
137,13.622539383647338
138,-0.9889969486273065
139,-1.0917590972455609
140,0.02276890304352941
141,-3.3423495026845145
142,0.22779559836028002
143,12.42256418397215
144,0.689827869882494
145,-1.118646665009326
146,17.127388805425287
147,-5.130554934195343
148,-0.3378225256835826
149,3.6913465639072167
150,-6.030378573843291
151,0.7484018442383532
152,1.3414445447800374
153,0.8280947544378396
154,13.726503062421463
155,1.5380465527572529
156,8.983982775357275
157,19.89026071702733
158,-1.3913564631548803
159,-1.8441970444729197
160,-3.1548626227097656
161,5.695484436388959
162,-2.2099460827746262
163,-2.522493259096563
164,2.375736887622418
165,-0.8478080910660113
166,0.5084663782416556
167,-2.691175556294896
168,0.17217077415923665
169,-1.4962644234291522
170,-1.630969439929581
171,3.4733721099485884
172,0.19123825696598828
173,0.9212988475542268
174,0.5066110533267312
175,1.34305576612594
176,6.837010979301063
177,1.2625024451698073
178,-0.08985547416375916
179,5.851708875547287
180,1.2625024451698073
181,-1.046985232559987
182,-1.022119127808003
183,0.9007871304512629
184,0.3413109153638741
185,-0.49805630286105856
186,0.2911204356799421
187,0.39041983871900715
188,0.4065617458592305
189,0.6198291326140744
190,-2.7558774180582954
191,0.6718147353480597
192,-3.870620780874174
193,0.3061927277157922
194,8.132729032892126
195,-11.49237840947887
196,14.755543108488292
197,4.389313201011976
198,0.4105466273455831
199,2.173812901102913
200,4.510302886238247
